game_id,day,team,team_id,opp,opp_id,home,favored_spread,opening_spread,spread,move_spread,move_spread_direction,cover_spread,opening_o/u,o/u,move_o/u,move_o/u_direction,cover_o/u,days_between_games,travel_between_games
14045,2019-11-11,HOU,22,NO,23,0,1,-4.5,-7.0,-2.5,1,0,242.5,242.5,0.0,1,0,2.0,0
14096,2019-11-18,HOU,22,POR,19,1,1,-6.5,-7.5,-1.0,1,1,231.5,231.0,-0.5,0,1,7.0,1
14114,2019-11-20,HOU,22,DEN,20,0,0,2.0,1.0,-1.0,1,0,225.0,221.5,-3.5,0,0,2.0,1
14127,2019-11-22,HOU,22,LAC,28,0,0,5.0,5.5,0.5,0,1,228.0,226.5,-1.5,0,1,2.0,0
14185,2019-11-30,HOU,22,ATL,3,1,1,-13.5,-14.0,-0.5,1,1,238.5,238.0,-0.5,0,1,8.0,1
14221,2019-12-05,HOU,22,TOR,10,0,0,1.5,2.0,0.5,0,1,230.0,230.5,0.5,1,0,5.0,1
14236,2019-12-07,HOU,22,PHO,29,1,1,-9.0,-11.0,-2.0,1,0,239.5,240.5,1.0,1,0,2.0,1
14250,2019-12-09,HOU,22,SAC,30,1,1,-12.0,-12.0,0.0,1,0,227.0,225.5,-1.5,0,1,2.0,0
14259,2019-12-11,HOU,22,CLE,12,0,1,-10.5,-11.5,-1.0,1,0,228.0,230.5,2.5,1,0,2.0,1
14299,2019-12-16,HOU,22,SA,24,1,1,-10.0,-9.5,0.5,0,0,231.5,233.5,2.0,1,0,5.0,1
14322,2019-12-19,HOU,22,LAC,28,0,0,5.5,5.0,-0.5,1,1,233.0,235.5,2.5,1,1,3.0,1
14356,2019-12-23,HOU,22,SAC,30,0,1,-5.0,-6.0,-1.0,1,1,228.0,230.0,2.0,1,0,4.0,0
14379,2019-12-28,HOU,22,BKN,8,1,1,-10.0,-8.5,1.5,0,1,233.0,234.5,1.5,1,0,5.0,1
14461,2020-01-08,HOU,22,ATL,3,0,1,-8.0,-7.5,0.5,0,0,235.0,237.5,2.5,1,0,11.0,1
14504,2020-01-14,HOU,22,MEM,21,0,1,-5.0,-5.0,0.0,1,0,238.0,240.5,2.5,1,0,6.0,0
14514,2020-01-15,HOU,22,POR,19,1,1,-9.0,-8.5,0.5,0,0,236.0,236.5,0.5,1,0,1.0,1
14546,2020-01-20,HOU,22,OKC,18,1,1,-7.0,-7.0,0.0,1,0,229.0,230.5,1.5,1,0,5.0,0
14579,2020-01-24,HOU,22,MIN,16,0,1,-5.0,-5.5,-0.5,1,1,234.5,234.5,0.0,1,1,4.0,1
14641,2020-02-02,HOU,22,NO,23,1,1,-6.0,-5.0,1.0,0,1,245.0,249.5,4.5,1,0,9.0,1
14693,2020-02-09,HOU,22,UTA,17,1,1,-4.0,-2.5,1.5,0,0,233.0,233.0,0.0,1,0,7.0,0
14709,2020-02-11,HOU,22,BOS,9,1,1,-3.0,-2.5,0.5,0,1,231.5,232.5,1.0,1,0,2.0,0
14744,2020-02-22,HOU,22,UTA,17,0,0,1.5,2.0,0.5,0,1,235.0,233.0,-2.0,0,0,11.0,1
14756,2020-02-24,HOU,22,NY,6,1,1,-14.0,-12.0,2.0,0,0,230.0,225.5,-4.5,0,1,2.0,1
14806,2020-03-02,HOU,22,NY,6,0,1,-8.5,-10.0,-1.5,1,0,230.5,230.5,0.0,1,1,7.0,1
14830,2020-03-05,HOU,22,LAC,28,1,1,-1.5,-0.5,1.0,0,0,237.0,236.5,-0.5,0,0,3.0,1
14843,2020-03-07,HOU,22,CHA,2,0,1,-8.0,-8.0,0.0,1,0,222.0,219.0,-3.0,0,0,2.0,1
14855,2020-03-08,HOU,22,ORL,5,1,1,-9.5,-7.5,2.0,0,0,234.0,229.5,-4.5,0,1,1.0,1
14866,2020-03-10,HOU,22,MIN,16,1,1,-12.5,-12.5,0.0,1,0,245.0,250.5,5.5,1,0,2.0,0
15219,2020-08-02,HOU,22,MIL,15,1,0,3.5,5.0,1.5,0,1,242.0,243.0,1.0,1,0,145.0,0
15232,2020-08-04,HOU,22,POR,19,0,1,-5.0,-3.0,2.0,0,0,244.0,244.5,0.5,1,0,2.0,1
15261,2020-08-09,HOU,22,SAC,30,0,1,-5.0,-4.5,0.5,0,1,231.5,235.5,4.0,1,1,5.0,0
13934,2019-10-26,IND,13,CLE,12,0,1,-5.5,-4.5,1.0,0,0,214.0,213.5,-0.5,0,0,5.0,1
13944,2019-10-28,IND,13,DET,14,0,1,-1.5,-1.5,0.0,1,0,213.0,212.5,-0.5,0,0,2.0,0
13962,2019-10-30,IND,13,BKN,8,0,0,3.0,3.0,0.0,1,1,221.0,221.5,0.5,1,1,2.0,0
13972,2019-11-01,IND,13,CLE,12,1,1,-7.5,-7.0,0.5,0,0,211.0,215.0,4.0,1,0,2.0,1
13988,2019-11-03,IND,13,CHI,11,1,1,-3.5,-2.0,1.5,0,1,214.5,217.5,3.0,1,0,2.0,0
14036,2019-11-10,IND,13,ORL,5,0,0,1.0,4.5,3.5,0,1,203.0,202.5,-0.5,0,1,7.0,1
14049,2019-11-12,IND,13,OKC,18,1,1,-3.0,-1.0,2.0,0,1,209.5,212.5,3.0,1,0,2.0,1
14079,2019-11-16,IND,13,MIL,15,1,0,5.0,8.0,3.0,0,0,227.5,220.0,-7.5,0,0,4.0,0
14145,2019-11-25,IND,13,MEM,21,1,1,-8.0,-10.0,-2.0,1,1,217.5,216.5,-1.0,0,1,9.0,0
14200,2019-12-02,IND,13,MEM,21,0,1,-10.0,-9.0,1.0,0,1,218.5,216.5,-2.0,0,1,7.0,1
14234,2019-12-07,IND,13,NY,6,0,1,-6.5,-5.5,1.0,0,0,209.5,209.0,-0.5,0,0,5.0,0
14260,2019-12-11,IND,13,BOS,9,1,1,-1.5,-1.5,0.0,1,1,209.5,211.0,1.5,1,1,4.0,1
14276,2019-12-13,IND,13,ATL,3,0,1,-6.0,-6.0,0.0,1,1,222.5,224.5,2.0,1,0,2.0,1
14292,2019-12-15,IND,13,CHA,2,1,1,-10.5,-11.5,-1.0,1,1,214.5,210.0,-4.5,0,0,2.0,1
14344,2019-12-22,IND,13,MIL,15,0,0,6.5,8.0,1.5,0,0,219.5,220.5,1.0,1,0,7.0,1
14349,2019-12-23,IND,13,TOR,10,1,1,-6.0,-5.5,0.5,0,0,209.5,210.0,0.5,1,1,1.0,1
14400,2019-12-31,IND,13,PHI,7,1,1,1.0,-3.5,-4.5,1,1,211.5,212.5,1.0,1,0,8.0,0
14412,2020-01-02,IND,13,DEN,20,1,0,-1.5,1.0,2.5,0,0,207.5,208.5,1.0,1,1,2.0,0
14429,2020-01-04,IND,13,ATL,3,0,1,-6.0,-7.5,-1.5,1,0,222.0,220.5,-1.5,0,1,2.0,1
14445,2020-01-06,IND,13,CHA,2,0,1,-5.0,-6.0,-1.0,1,1,209.5,209.0,-0.5,0,1,2.0,0
14541,2020-01-19,IND,13,DEN,20,0,1,1.5,-1.0,-2.5,1,1,211.5,213.5,2.0,1,1,13.0,0
14554,2020-01-20,IND,13,UTA,17,0,0,7.0,7.5,0.5,0,0,217.0,215.5,-1.5,0,0,1.0,0
14631,2020-02-01,IND,13,NY,6,1,1,-10.5,-11.0,-0.5,1,0,213.5,212.5,-1.0,0,0,12.0,1
14675,2020-02-07,IND,13,TOR,10,1,1,0.0,-1.0,-1.0,1,0,219.0,218.0,-1.0,0,1,6.0,0
14697,2020-02-10,IND,13,BKN,8,1,1,-7.0,-6.5,0.5,0,0,220.0,218.5,-1.5,0,0,3.0,0
14747,2020-02-23,IND,13,TOR,10,0,0,4.5,5.5,1.0,0,0,219.5,218.5,-1.0,0,0,13.0,1
14760,2020-02-25,IND,13,CHA,2,1,1,-11.0,-11.5,-0.5,1,1,208.5,209.0,0.5,1,0,2.0,1
14776,2020-02-27,IND,13,POR,19,1,1,-10.0,-10.0,0.0,1,0,219.0,217.5,-1.5,0,0,2.0,0
14827,2020-03-04,IND,13,MIL,15,0,0,10.0,11.0,1.0,0,0,222.0,220.5,-1.5,0,0,6.0,1
14863,2020-03-10,IND,13,BOS,9,1,0,1.0,3.0,2.0,0,0,215.0,214.0,-1.0,0,1,6.0,1
15213,2020-08-01,IND,13,PHI,7,1,0,3.5,5.5,2.0,0,1,210.5,220.0,9.5,1,1,144.0,0
15241,2020-08-06,IND,13,PHO,29,0,1,-3.5,-1.5,2.0,0,0,228.5,227.5,-1.0,0,0,5.0,1
13938,2019-10-26,LAC,28,PHO,29,0,1,-8.5,-10.0,-1.5,1,0,229.5,226.0,-3.5,0,1,5.0,1
13954,2019-10-28,LAC,28,CHA,2,1,1,-14.5,-15.5,-1.0,1,0,226.0,228.0,2.0,1,0,2.0,1
13971,2019-10-31,LAC,28,SA,24,1,1,-5.0,-4.5,0.5,0,1,226.0,229.5,3.5,1,0,3.0,0
13993,2019-11-03,LAC,28,UTA,17,1,1,-4.0,-5.0,-1.0,1,1,212.0,213.0,1.0,1,0,3.0,0
14014,2019-11-06,LAC,28,MIL,15,1,0,-2.0,6.0,8.0,0,1,229.0,228.0,-1.0,0,1,3.0,0
14018,2019-11-07,LAC,28,POR,19,1,1,-5.5,-5.5,0.0,1,1,225.0,231.0,6.0,1,0,1.0,0
14085,2019-11-16,LAC,28,ATL,3,1,1,-13.0,-9.5,3.5,0,1,227.5,224.0,-3.5,0,1,9.0,0
14127,2019-11-22,LAC,28,HOU,22,1,1,-5.0,-5.5,-0.5,1,0,228.0,226.5,-1.5,0,1,6.0,0
14142,2019-11-24,LAC,28,NO,23,1,1,-12.0,-12.5,-0.5,1,1,234.0,233.5,-0.5,0,1,2.0,0
14154,2019-11-26,LAC,28,DAL,25,0,1,-2.5,-1.5,1.0,0,1,227.5,225.5,-2.0,0,0,2.0,1
14195,2019-12-01,LAC,28,WAS,1,1,1,-12.5,-12.0,0.5,0,1,237.0,241.0,4.0,1,1,5.0,1
14208,2019-12-03,LAC,28,POR,19,1,1,-8.5,-9.0,-0.5,1,1,229.0,232.5,3.5,1,0,2.0,0
14230,2019-12-06,LAC,28,MIL,15,0,0,3.0,4.5,1.5,0,0,232.0,233.5,1.5,1,0,3.0,1
14279,2019-12-13,LAC,28,MIN,16,0,1,-5.5,-4.5,1.0,0,1,231.5,228.5,-3.0,0,1,7.0,0
14322,2019-12-19,LAC,28,HOU,22,1,1,-5.5,-5.0,0.5,0,0,233.0,235.5,2.5,1,1,6.0,1
14339,2019-12-21,LAC,28,SA,24,0,1,-6.0,-7.5,-1.5,1,1,223.0,225.0,2.0,1,1,2.0,1
14388,2019-12-28,LAC,28,UTA,17,1,1,-9.0,-7.5,1.5,0,0,220.0,221.5,1.5,1,1,7.0,1
14402,2019-12-31,LAC,28,SAC,30,0,1,-7.0,-6.5,0.5,0,1,221.0,220.5,-0.5,0,0,3.0,1
14492,2020-01-12,LAC,28,DEN,20,0,1,1.0,-1.0,-2.0,1,0,221.0,221.0,0.0,1,0,12.0,0
14653,2020-02-03,LAC,28,SA,24,1,1,-10.0,-9.0,1.0,0,0,227.5,229.5,2.0,1,0,22.0,1
14705,2020-02-11,LAC,28,PHI,7,0,1,-1.0,-1.0,0.0,1,0,225.0,228.0,3.0,1,0,8.0,1
14738,2020-02-22,LAC,28,SAC,30,1,1,-9.5,-9.0,0.5,0,0,220.0,231.5,11.5,1,0,11.0,1
14774,2020-02-26,LAC,28,PHO,29,0,1,-5.5,-7.5,-2.0,1,1,233.0,233.0,0.0,1,0,4.0,1
14789,2020-02-28,LAC,28,DEN,20,1,1,-6.0,-7.0,-1.0,1,1,218.5,220.0,1.5,1,1,2.0,1
14799,2020-03-01,LAC,28,PHI,7,1,1,-12.5,-13.5,-1.0,1,0,218.5,219.0,0.5,1,1,2.0,0
14815,2020-03-03,LAC,28,OKC,18,0,1,-2.5,-4.5,-2.0,1,1,226.0,228.5,2.5,1,0,2.0,1
14830,2020-03-05,LAC,28,HOU,22,0,0,1.5,0.5,-1.0,1,1,237.0,236.5,-0.5,0,0,2.0,0
14850,2020-03-08,LAC,28,LAL,27,1,1,-2.5,-2.5,0.0,1,0,227.5,226.5,-1.0,0,0,3.0,1
15229,2020-08-04,LAC,28,PHO,29,1,1,-9.0,-8.5,0.5,0,0,230.0,230.0,0.0,1,1,149.0,0
15242,2020-08-06,LAC,28,DAL,25,0,1,-4.0,-4.5,-0.5,1,1,231.5,231.5,0.0,1,1,2.0,1
15251,2020-08-08,LAC,28,POR,19,0,0,-4.5,4.5,9.0,0,1,233.5,232.5,-1.0,0,1,2.0,0
13943,2019-10-27,LAL,27,CHA,2,1,1,-13.5,-13.0,0.5,0,1,217.0,216.5,-0.5,0,1,5.0,0
13957,2019-10-29,LAL,27,MEM,21,1,1,-11.5,-11.5,0.0,1,1,220.0,215.5,-4.5,0,0,2.0,0
13977,2019-11-01,LAL,27,DAL,25,0,0,-2.0,1.0,3.0,0,1,214.5,218.5,4.0,1,1,3.0,1
13991,2019-11-03,LAL,27,SA,24,0,1,-0.0,-1.5,-1.5,1,1,216.0,218.0,2.0,1,0,2.0,0
14003,2019-11-05,LAL,27,CHI,11,0,1,-6.5,-7.0,-0.5,1,0,212.5,215.0,2.5,1,1,2.0,0
14029,2019-11-08,LAL,27,MIA,4,1,1,-7.5,-8.0,-0.5,1,1,215.5,218.0,2.5,1,0,3.0,1
14042,2019-11-10,LAL,27,TOR,10,1,1,-9.5,-10.5,-1.0,1,0,216.0,211.5,-4.5,0,1,2.0,0
14062,2019-11-13,LAL,27,GS,26,1,1,-13.0,-8.5,4.5,0,1,228.5,218.5,-10.0,0,0,3.0,0
14091,2019-11-17,LAL,27,ATL,3,1,1,-14.0,-14.0,0.0,1,1,218.5,221.0,2.5,1,1,4.0,0
14123,2019-11-22,LAL,27,OKC,18,0,1,-4.5,-4.5,0.0,1,0,211.0,209.5,-1.5,0,1,5.0,1
14135,2019-11-23,LAL,27,MEM,21,0,1,-7.5,-7.5,0.0,1,0,221.0,225.5,4.5,1,0,1.0,0
14152,2019-11-25,LAL,27,SA,24,0,1,-4.5,-4.5,0.0,1,1,223.0,223.0,0.0,1,0,2.0,0
14167,2019-11-27,LAL,27,NO,23,0,1,-6.5,-6.5,0.0,1,0,231.5,231.5,0.0,1,0,2.0,0
14207,2019-12-03,LAL,27,DEN,20,0,0,2.0,3.0,1.0,0,1,210.5,208.0,-2.5,0,0,6.0,0
14232,2019-12-06,LAL,27,POR,19,0,1,-3.5,-4.5,-1.0,1,1,221.5,224.5,3.0,1,1,3.0,0
14261,2019-12-11,LAL,27,ORL,5,0,1,-6.5,-8.5,-2.0,1,1,212.0,211.5,-0.5,0,0,5.0,0
14293,2019-12-15,LAL,27,ATL,3,0,1,-12.0,-12.0,0.0,1,0,224.0,230.0,6.0,1,0,4.0,0
14346,2019-12-22,LAL,27,DEN,20,1,1,-7.5,-2.0,5.5,0,0,209.0,208.5,-0.5,0,1,7.0,1
14410,2020-01-01,LAL,27,PHO,29,1,1,-11.5,-11.0,0.5,0,0,226.5,226.0,-0.5,0,0,10.0,0
14425,2020-01-03,LAL,27,NO,23,1,1,-11.0,-10.0,1.0,0,0,221.5,225.5,4.0,1,1,2.0,0
14456,2020-01-07,LAL,27,NY,6,1,1,-14.0,-13.5,0.5,0,1,220.5,222.0,1.5,1,0,4.0,0
14629,2020-01-31,LAL,27,POR,19,1,1,-12.5,-13.0,-0.5,1,0,230.5,231.5,1.0,1,1,24.0,0
14657,2020-02-04,LAL,27,SA,24,1,1,-12.0,-10.5,1.5,0,1,229.0,227.0,-2.0,0,1,4.0,0
14704,2020-02-10,LAL,27,PHO,29,1,1,-12.0,-12.5,-0.5,1,1,228.0,230.5,2.5,1,0,6.0,0
14764,2020-02-25,LAL,27,NO,23,1,1,-8.0,-7.5,0.5,0,1,238.5,239.5,1.0,1,0,15.0,0
14779,2020-02-27,LAL,27,GS,26,0,1,-13.5,-10.5,3.0,0,1,225.5,220.5,-5.0,0,0,2.0,1
14842,2020-03-06,LAL,27,MIL,15,1,1,0.0,-1.5,-1.5,1,1,228.0,228.0,0.0,1,0,8.0,1
14850,2020-03-08,LAL,27,LAC,28,0,0,2.5,2.5,0.0,1,1,227.5,226.5,-1.0,0,0,2.0,1
14871,2020-03-10,LAL,27,BKN,8,1,1,-12.0,-12.0,0.0,1,0,223.5,226.5,3.0,1,0,2.0,1
15214,2020-08-01,LAL,27,TOR,10,0,1,-3.5,-2.5,1.0,0,0,213.5,224.0,10.5,1,0,144.0,1
15226,2020-08-03,LAL,27,UTA,17,0,1,-6.0,-6.0,0.0,1,1,219.0,217.0,-2.0,0,1,2.0,0
13940,2019-10-27,MEM,21,BKN,8,1,0,4.0,4.5,0.5,0,1,224.0,224.5,0.5,1,1,5.0,0
13957,2019-10-29,MEM,21,LAL,27,0,0,11.5,11.5,0.0,1,0,220.0,215.5,-4.5,0,0,2.0,1
13985,2019-11-02,MEM,21,PHO,29,1,0,1.5,3.0,1.5,0,0,223.0,221.5,-1.5,0,0,4.0,1
13997,2019-11-04,MEM,21,HOU,22,1,0,6.5,6.0,-0.5,1,0,235.0,230.0,-5.0,0,0,2.0,0
14011,2019-11-06,MEM,21,MIN,16,1,0,5.5,3.5,-2.0,1,1,225.5,224.5,-1.0,0,1,2.0,0
14020,2019-11-08,MEM,21,ORL,5,0,0,5.5,7.5,2.0,0,0,207.5,208.5,1.0,1,0,2.0,1
14046,2019-11-11,MEM,21,SA,24,0,0,10.0,10.5,0.5,0,1,223.5,225.0,1.5,1,0,3.0,0
14058,2019-11-13,MEM,21,CHA,2,0,0,2.0,2.0,0.0,1,1,220.0,220.5,0.5,1,1,2.0,0
14075,2019-11-15,MEM,21,UTA,17,1,0,7.5,7.5,0.0,1,1,215.0,215.5,0.5,1,0,2.0,1
14089,2019-11-17,MEM,21,DEN,20,1,0,7.0,6.0,-1.0,1,0,212.0,215.0,3.0,1,1,2.0,0
14102,2019-11-19,MEM,21,GS,26,1,1,-6.0,-6.5,-0.5,1,0,222.0,222.0,0.0,1,0,2.0,0
14135,2019-11-23,MEM,21,LAL,27,1,0,7.5,7.5,0.0,1,1,221.0,225.5,4.5,1,0,4.0,0
14145,2019-11-25,MEM,21,IND,13,0,0,8.0,10.0,2.0,0,0,217.5,216.5,-1.0,0,1,2.0,1
14188,2019-12-01,MEM,21,MIN,16,0,0,8.5,11.5,3.0,0,1,231.0,231.5,0.5,1,0,6.0,0
14200,2019-12-02,MEM,21,IND,13,1,0,10.0,9.0,-1.0,1,0,218.5,216.5,-2.0,0,1,1.0,1
14237,2019-12-07,MEM,21,UTA,17,0,0,12.5,11.5,-1.0,1,0,218.0,218.0,0.0,1,1,5.0,1
14254,2019-12-09,MEM,21,GS,26,0,0,3.0,3.0,0.0,1,1,217.0,219.5,2.5,1,0,2.0,0
14266,2019-12-11,MEM,21,PHO,29,0,0,7.0,8.0,1.0,0,1,231.0,230.0,-1.0,0,0,2.0,0
14302,2019-12-16,MEM,21,MIA,4,1,0,5.5,3.5,-2.0,1,1,217.5,217.5,0.0,1,1,5.0,1
14315,2019-12-18,MEM,21,OKC,18,0,0,6.0,6.0,0.0,1,1,217.5,219.0,1.5,1,1,2.0,1
14323,2019-12-20,MEM,21,CLE,12,0,1,-2.0,-2.5,-0.5,1,0,224.0,221.5,-2.5,0,0,2.0,0
14353,2019-12-23,MEM,21,SA,24,1,0,1.0,1.5,0.5,0,0,226.5,227.0,0.5,1,1,3.0,1
14375,2019-12-28,MEM,21,DEN,20,0,0,10.0,9.0,-1.0,1,0,216.5,218.5,2.0,1,1,5.0,1
14392,2019-12-29,MEM,21,CHA,2,1,1,-4.0,-3.0,1.0,0,1,218.0,220.0,2.0,1,1,1.0,1
14418,2020-01-02,MEM,21,SAC,30,0,0,4.0,4.5,0.5,0,0,222.5,223.5,1.0,1,1,4.0,1
14440,2020-01-05,MEM,21,PHO,29,0,0,6.5,6.5,0.0,1,1,233.0,235.0,2.0,1,0,3.0,0
14474,2020-01-10,MEM,21,SA,24,1,0,1.0,1.0,0.0,1,1,234.0,231.5,-2.5,0,1,5.0,1
14504,2020-01-14,MEM,21,HOU,22,1,0,5.0,5.0,0.0,1,1,238.0,240.5,2.5,1,0,4.0,0
14526,2020-01-17,MEM,21,CLE,12,1,1,-8.0,-9.0,-1.0,1,0,229.0,230.5,1.5,1,0,3.0,0
14594,2020-01-26,MEM,21,PHO,29,1,1,-2.0,-2.5,-0.5,1,1,236.0,231.0,-5.0,0,0,9.0,0
14613,2020-01-29,MEM,21,NY,6,0,1,-2.0,-2.5,-0.5,1,1,224.0,221.5,-2.5,0,1,3.0,1
14625,2020-01-31,MEM,21,NO,23,0,0,4.5,7.5,3.0,0,0,242.5,241.5,-1.0,0,1,2.0,0
14692,2020-02-09,MEM,21,WAS,1,0,1,-1.5,-3.0,-1.5,1,1,240.0,241.0,1.0,1,0,9.0,0
14716,2020-02-12,MEM,21,POR,19,1,1,-4.0,-3.5,0.5,0,1,237.0,235.0,-2.0,0,0,3.0,1
14808,2020-03-02,MEM,21,ATL,3,0,0,1.0,2.0,1.0,0,1,238.5,240.0,1.5,1,0,19.0,1
14823,2020-03-04,MEM,21,BKN,8,0,0,2.0,1.0,-1.0,1,1,225.0,223.0,-2.0,0,0,2.0,0
14868,2020-03-10,MEM,21,ORL,5,1,1,-2.0,-2.0,0.0,1,0,223.0,218.5,-4.5,0,1,6.0,1
15217,2020-08-02,MEM,21,SA,24,1,1,-2.5,-3.0,-0.5,1,0,235.0,236.0,1.0,1,0,145.0,0
15224,2020-08-03,MEM,21,NO,23,0,0,3.0,5.0,2.0,0,0,239.0,236.5,-2.5,0,0,1.0,1
15233,2020-08-05,MEM,21,UTA,17,0,0,4.0,5.0,1.0,0,0,225.0,219.5,-5.5,0,1,2.0,0
15246,2020-08-07,MEM,21,OKC,18,1,0,3.5,3.0,-0.5,1,1,224.5,220.0,-4.5,0,0,2.0,1
15257,2020-08-09,MEM,21,TOR,10,0,0,7.5,7.0,-0.5,1,0,222.5,221.5,-1.0,0,0,2.0,1
15272,2020-08-11,MEM,21,BOS,9,1,0,5.5,4.5,-1.0,1,0,224.5,228.5,4.0,1,1,2.0,1
13929,2019-10-26,MIA,4,MIL,15,0,0,9.5,11.5,2.0,0,1,226.5,223.0,-3.5,0,1,5.0,1
13942,2019-10-27,MIA,4,MIN,16,0,0,6.0,7.0,1.0,0,0,223.5,224.0,0.5,1,1,1.0,0
13955,2019-10-29,MIA,4,ATL,3,1,1,-7.5,-8.5,-1.0,1,1,224.5,223.5,-1.0,0,0,2.0,1
13969,2019-10-31,MIA,4,ATL,3,0,1,-6.5,-6.5,0.0,1,1,216.5,215.0,-1.5,0,0,2.0,1
14005,2019-11-05,MIA,4,DEN,20,0,0,4.0,5.0,1.0,0,0,209.5,211.0,1.5,1,0,5.0,0
14017,2019-11-07,MIA,4,PHO,29,0,0,1.0,2.0,1.0,0,1,216.5,219.5,3.0,1,1,2.0,0
14029,2019-11-08,MIA,4,LAL,27,0,0,7.5,8.0,0.5,0,0,215.5,218.0,2.5,1,0,1.0,0
14121,2019-11-22,MIA,4,CHI,11,0,1,-4.0,-4.5,-0.5,1,1,214.5,216.5,2.0,1,1,14.0,0
14133,2019-11-23,MIA,4,PHI,7,0,0,4.0,5.5,1.5,0,0,214.5,211.5,-3.0,0,0,1.0,0
14148,2019-11-25,MIA,4,CHA,2,1,1,-10.5,-10.5,0.0,1,1,215.0,212.5,-2.5,0,1,2.0,1
14187,2019-12-01,MIA,4,BKN,8,0,1,-3.5,-4.0,-0.5,1,0,216.5,215.5,-1.0,0,0,6.0,1
14213,2019-12-04,MIA,4,BOS,9,0,0,5.5,5.5,0.0,1,0,212.5,209.0,-3.5,0,0,3.0,0
14240,2019-12-08,MIA,4,CHI,11,1,1,-7.5,-7.0,0.5,0,0,212.0,210.5,-1.5,0,1,4.0,1
14287,2019-12-14,MIA,4,DAL,25,0,0,7.0,8.5,1.5,0,1,215.5,216.0,0.5,1,1,6.0,1
14302,2019-12-16,MIA,4,MEM,21,0,1,-5.5,-3.5,2.0,0,0,217.5,217.5,0.0,1,1,2.0,0
14313,2019-12-18,MIA,4,PHI,7,0,0,6.5,7.5,1.0,0,1,213.0,209.0,-4.0,0,1,2.0,0
14327,2019-12-20,MIA,4,NY,6,1,1,-11.0,-8.5,2.5,0,1,214.0,216.5,2.5,1,1,2.0,1
